Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Delon Wright,wrighde01,21.75,5,9,.556,1,2,.500,7,8,.875,1,4,5,4,0,2,2,3,18,-5
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Wayne Ellington,ellinwa01,20.55,4,10,.400,2,7,.286,1,1,1.000,1,0,1,0,0,0,1,2,11,-6
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Isaiah Stewart,stewais01,14.45,1,4,.250,0,0,,0,0,,5,3,8,2,0,0,1,3,2,-4
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Svi Mykhailiuk,mykhasv01,14.05,1,6,.167,0,4,.000,2,2,1.000,0,2,2,0,0,0,0,1,4,-11
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Sekou Doumbouya,doumbse01,10.366666666666667,1,3,.333,0,0,,0,0,,1,0,1,0,1,0,0,0,2,-4
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Trae Young,youngtr01,32.916666666666664,6,13,.462,2,6,.333,15,15,1.000,0,3,3,6,0,0,3,2,29,0
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,De'Andre Hunter,huntede01,32.016666666666666,4,11,.364,3,7,.429,0,2,.000,0,6,6,3,0,0,2,4,11,-1
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Cam Reddish,reddica01,26.166666666666668,4,10,.400,2,5,.400,1,2,.500,1,6,7,3,3,0,1,2,11,-3
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,John Collins,collijo01,26.15,4,7,.571,1,1,1.000,6,6,1.000,2,3,5,2,0,1,2,5,15,0
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Clint Capela,capelca01,19.9,3,5,.600,0,0,,1,2,.500,2,7,9,1,0,2,0,1,7,-10
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Bogdan BogdanoviÄ,bogdabo01,30.45,6,10,.600,5,7,.714,0,0,,0,5,5,5,0,1,2,2,17,9
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Kevin Huerter,huertke01,26.766666666666666,2,8,.250,1,5,.200,4,4,1.000,2,1,3,2,1,0,1,3,9,5
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Solomon Hill,hillso01,19.916666666666668,4,8,.500,4,8,.500,0,0,,0,2,2,0,1,1,1,3,12,14
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Rajon Rondo,rondora01,15.083333333333334,5,8,.625,2,3,.667,0,0,,0,0,0,8,0,1,0,0,12,8
"Mon, Dec 28, 2020",State Farm Arena,Atlanta Hawks,Detroit Pistons,Bruno Fernando,fernabr01,10.633333333333333,2,2,1.000,0,0,,1,1,1.000,1,4,5,0,0,1,1,0,5,18
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Rudy Gobert,goberru01,36.81666666666667,6,8,.750,0,0,,0,0,,0,10,10,4,1,4,1,1,12,5
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Donovan Mitchell,mitchdo01,34.78333333333333,8,23,.348,2,10,.200,2,4,.500,0,2,2,5,1,0,3,3,20,-4
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Bojan BogdanoviÄ,bogdabo02,34.733333333333334,8,17,.471,5,9,.556,2,2,1.000,0,3,3,1,2,0,1,0,23,-3
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Royce O'Neale,onealro01,33.983333333333334,3,3,1.000,2,2,1.000,1,2,.500,2,4,6,0,1,1,2,4,9,1
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Mike Conley,conlemi01,32.36666666666667,8,15,.533,2,6,.333,2,2,1.000,3,7,10,9,1,1,2,3,20,1
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Jordan Clarkson,clarkjo01,25.7,5,10,.500,2,5,.400,4,4,1.000,2,2,4,2,1,0,3,1,16,5
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Joe Ingles,inglejo01,20.383333333333333,2,4,.500,0,2,.000,0,0,,0,4,4,3,1,0,3,3,4,0
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Derrick Favors,favorde01,11.166666666666666,3,4,.750,0,0,,0,0,,1,2,3,0,1,0,1,3,6,-4
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Georges Niang,niangge01,8.383333333333333,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-1
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Miye Oni,onimi01,1.6666666666666665,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,5
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Shai Gilgeous-Alexander,gilgesh01,36.416666666666664,9,21,.429,1,7,.143,4,4,1.000,0,3,3,7,1,1,4,3,23,4
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Darius Bazley,bazleda01,33.35,3,8,.375,2,4,.500,1,2,.500,0,11,11,0,0,1,3,1,9,-5
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Luguentz Dort,dortlu01,31.7,9,11,.818,5,7,.714,3,4,.750,1,1,2,1,3,0,3,4,26,3
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Al Horford,horfoal01,29.2,4,10,.400,3,7,.429,0,0,,0,5,5,4,1,0,1,1,11,7
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,George Hill,hillge01,25.066666666666666,5,13,.385,0,4,.000,4,5,.800,3,2,5,4,1,0,0,0,14,6
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Hamidou Diallo,diallha01,19.866666666666667,3,7,.429,0,0,,1,2,.500,1,5,6,1,1,1,0,2,7,-3
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,ThÃ©o Maledon,maledth01,19.733333333333334,2,2,1.000,1,1,1.000,1,2,.500,0,0,0,2,1,0,3,1,6,-8
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Mike Muscala,muscami01,18.8,3,9,.333,3,7,.429,0,0,,1,1,2,1,0,1,1,1,9,-8
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Aleksej Pokusevski,pokusal01,14.433333333333334,0,2,.000,0,1,.000,0,0,,0,2,2,0,1,1,0,1,0,3
"Mon, Dec 28, 2020",Chesapeake Energy Arena,Oklahoma City Thunder,Utah Jazz,Kenrich Williams,willike04,11.433333333333334,2,3,.667,0,0,,0,0,,1,0,1,1,0,0,0,2,4,-4
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Christian Wood,woodch01,36.81666666666667,9,20,.450,4,5,.800,1,2,.500,0,3,3,1,2,2,0,1,23,-2
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,David Nwaba,nwabada01,31.966666666666665,5,11,.455,1,3,.333,3,5,.600,1,4,5,1,2,0,1,2,14,12
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,James Harden,hardeja01,31.483333333333334,10,16,.625,5,9,.556,9,9,1.000,0,6,6,8,1,0,5,2,34,-12
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Danuel House Jr.,houseda01,28.933333333333334,1,9,.111,0,5,.000,1,2,.500,0,4,4,6,0,0,0,5,3,-9
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,P.J. Tucker,tuckepj01,26.983333333333334,3,4,.750,3,4,.750,0,0,,0,3,3,4,2,0,0,2,9,-9
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Sterling Brown,brownst02,30.666666666666668,5,8,.625,2,5,.400,0,0,,1,3,4,2,1,0,0,3,12,-18
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Jae'Sean Tate,tateja01,25.45,2,6,.333,1,3,.333,0,0,,2,5,7,2,0,1,3,5,5,-15
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Bruno Caboclo,cabocbr01,19.516666666666666,3,9,.333,0,3,.000,0,0,,1,5,6,0,0,0,4,3,6,-12
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Brodric Thomas,thomabr01,8.183333333333334,1,3,.333,0,2,.000,3,5,.600,0,0,0,1,0,0,2,2,5,0
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Nikola JokiÄ,jokicni01,34.11666666666667,8,11,.727,1,1,1.000,2,3,.667,4,8,12,18,3,1,3,2,19,20
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Jamal Murray,murraja01,31.083333333333332,7,14,.500,4,6,.667,3,7,.429,2,3,5,2,0,1,2,0,21,15
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Gary Harris,harriga01,28.933333333333334,6,10,.600,2,6,.333,0,1,.000,1,2,3,2,3,0,1,1,14,13
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Paul Millsap,millspa01,24.733333333333334,7,8,.875,3,4,.750,2,3,.667,0,3,3,1,0,0,3,1,19,1
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Michael Porter Jr.,portemi01,23.633333333333333,5,11,.455,2,6,.333,2,3,.667,0,9,9,2,0,1,0,2,14,2
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Monte Morris,morrimo01,23.516666666666666,5,7,.714,1,3,.333,1,3,.333,0,4,4,5,0,1,0,2,12,14
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Will Barton,bartowi01,22.733333333333334,5,12,.417,1,4,.250,0,0,,0,4,4,0,0,1,1,0,11,25
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,PJ Dozier,doziepj01,19.65,1,5,.200,0,0,,1,2,.500,2,3,5,1,1,1,1,1,3,24
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Isaiah Hartenstein,harteis01,9.666666666666666,1,3,.333,0,0,,3,6,.500,2,2,4,0,1,0,1,4,5,5
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Facundo Campazzo,campafa01,5.433333333333334,0,1,.000,0,0,,4,4,1.000,0,1,1,0,0,0,1,2,4,-10
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Bol Bol,bolbo01,5.15,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-10
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,R.J. Hampton,hamptrj01,4.116666666666666,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-10
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Vlatko ÄanÄar,cancavl01,3.6166666666666667,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-12
"Mon, Dec 28, 2020",Ball Arena,Denver Nuggets,Houston Rockets,Zeke Nnaji,nnajize01,3.6166666666666667,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-12
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Robert Covington,covinro01,37.81666666666667,2,9,.222,0,6,.000,0,0,,1,5,6,2,3,1,0,2,4,-5
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,CJ McCollum,mccolcj01,36.9,7,22,.318,3,11,.273,3,3,1.000,1,2,3,11,3,1,2,1,20,11
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Derrick Jones Jr.,jonesde02,36.78333333333333,1,9,.111,0,5,.000,3,4,.750,0,2,2,1,0,3,1,4,5,0
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Damian Lillard,lillada01,36.38333333333333,10,16,.625,5,10,.500,6,6,1.000,0,4,4,5,0,1,5,1,31,-10
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Jusuf NurkiÄ,nurkiju01,25.916666666666668,5,7,.714,0,1,.000,0,0,,2,10,12,3,1,0,0,1,10,-5
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Gary Trent Jr.,trentga02,23.716666666666665,10,14,.714,7,11,.636,1,2,.500,0,3,3,1,0,0,0,2,28,15
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Enes Freedom,kanteen01,22.083333333333332,6,9,.667,0,0,,0,0,,3,11,14,0,1,0,0,3,12,13
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Rodney Hood,hoodro01,15.533333333333333,2,6,.333,1,2,.500,0,0,,0,1,1,3,1,0,1,1,5,13
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Anfernee Simons,simonan01,4.866666666666667,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,8
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Anthony Davis,davisan02,37.81666666666667,6,14,.429,0,0,,1,2,.500,1,9,10,5,1,0,3,1,13,5
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Dennis SchrÃ¶der,schrode01,36.3,8,16,.500,1,2,.500,7,7,1.000,0,4,4,4,1,0,2,3,24,8
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,LeBron James,jamesle01,35.916666666666664,11,20,.550,3,7,.429,4,5,.800,2,7,9,6,2,1,3,2,29,0
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Kentavious Caldwell-Pope,caldwke01,28.55,5,9,.556,4,5,.800,0,0,,0,1,1,0,0,0,3,0,14,11
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Marc Gasol,gasolma01,19.35,2,4,.500,0,1,.000,0,1,.000,1,6,7,0,1,2,0,2,4,14
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Montrezl Harrell,harremo01,27.266666666666666,3,5,.600,0,0,,3,3,1.000,2,4,6,1,0,0,1,1,9,-20
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Kyle Kuzma,kuzmaky01,23.15,2,9,.222,2,8,.250,0,0,,0,0,0,0,0,1,2,3,6,-23
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Wesley Matthews,matthwe02,15.316666666666666,1,3,.333,0,2,.000,0,0,,0,1,1,3,0,0,0,1,2,-16
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Talen Horton-Tucker,hortota01,9.583333333333334,3,6,.500,0,2,.000,0,0,,0,2,2,0,1,0,0,0,6,-9
"Mon, Dec 28, 2020",STAPLES Center,Los Angeles Lakers,Portland Trail Blazers,Markieff Morris,morrima02,6.75,0,1,.000,0,0,,0,0,,0,1,1,1,0,1,0,1,0,-10
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Julius Randle,randlju01,44.15,9,16,.563,4,4,1.000,6,10,.600,1,11,12,11,1,0,9,4,28,3
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Reggie Bullock,bullore01,40.983333333333334,6,13,.462,5,9,.556,0,0,,1,6,7,0,1,1,3,3,17,4
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,RJ Barrett,barrerj01,38.75,4,15,.267,0,3,.000,4,4,1.000,1,6,7,2,2,0,2,2,12,1
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Elfrid Payton,paytoel01,35.56666666666667,6,15,.400,2,4,.500,0,2,.000,3,5,8,7,0,0,5,2,14,11
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Mitchell Robinson,robinmi01,31.566666666666666,4,9,.444,0,0,,1,2,.500,4,6,10,0,1,2,1,4,9,8
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Nerlens Noel,noelne01,16.433333333333334,1,3,.333,0,0,,2,2,1.000,3,4,7,0,2,3,3,1,4,1
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Kevin Knox,knoxke01,16.35,2,3,.667,2,2,1.000,0,0,,0,1,1,0,0,0,1,3,6,14
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Frank Ntilikina,ntilila01,16.2,2,5,.400,1,3,.333,0,1,.000,1,2,3,3,2,0,1,2,5,3
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Larry Nance Jr.,nancela02,42.56666666666667,4,11,.364,1,6,.167,0,0,,1,5,6,3,4,2,1,2,9,1
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Collin Sexton,sextoco01,40.583333333333336,6,17,.353,1,4,.250,7,8,.875,1,1,2,4,1,0,2,2,20,-7
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Darius Garland,garlada01,37.03333333333333,6,18,.333,3,8,.375,2,2,1.000,1,4,5,6,2,0,1,4,17,-5
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Andre Drummond,drumman01,33.46666666666667,7,13,.538,0,1,.000,4,10,.400,5,12,17,2,3,6,4,5,18,-5
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Cedi Osman,osmande01,28.85,2,12,.167,0,5,.000,2,2,1.000,1,0,1,3,0,0,1,2,6,-14
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Damyean Dotson,dotsoda01,22.45,2,5,.400,1,4,.250,0,0,,0,2,2,2,0,0,0,0,5,0
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,JaVale McGee,mcgeeja01,16.3,5,7,.714,1,1,1.000,0,0,,5,4,9,0,1,1,2,1,11,-5
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,DantÃ© Exum,exumda01,16.216666666666665,0,5,.000,0,3,.000,0,0,,0,1,1,2,1,1,1,0,0,-5
"Tue, Dec 29, 2020",Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,Dean Wade,wadede01,2.533333333333333,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-5
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Andrew Wiggins,wiggian01,38.06666666666667,9,19,.474,5,8,.625,4,4,1.000,1,6,7,3,1,3,2,3,27,19
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Stephen Curry,curryst01,34.833333333333336,9,17,.529,5,9,.556,8,8,1.000,0,5,5,6,2,0,8,5,31,3
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Kelly Oubre Jr.,oubreke01,29.016666666666666,6,10,.600,1,4,.250,1,3,.333,0,5,5,0,2,2,2,2,14,8
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Juan Toscano-Anderson,toscaju01,23.916666666666668,2,2,1.000,1,1,1.000,0,2,.000,0,3,3,4,1,0,3,4,5,15
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,James Wiseman,wisemja01,21.733333333333334,3,9,.333,0,2,.000,0,0,,1,5,6,1,0,2,2,6,6,23
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Kevon Looney,looneke01,21.816666666666666,0,2,.000,0,1,.000,2,2,1.000,0,5,5,4,1,0,0,1,2,-10
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Damion Lee,leeda03,18.966666666666665,3,6,.500,2,5,.400,0,0,,1,2,3,0,1,0,0,0,8,9
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Brad Wanamaker,wanambr01,17.616666666666667,2,5,.400,0,2,.000,5,7,.714,0,2,2,2,0,1,0,1,9,4
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Eric Paschall,pascher01,13.483333333333333,3,4,.750,0,0,,4,6,.667,0,2,2,1,0,0,0,3,10,-3
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Mychal Mulder,muldemy01,10.983333333333333,0,1,.000,0,1,.000,2,4,.500,0,1,1,0,0,0,1,2,2,-14
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Jordan Poole,poolejo01,9.566666666666666,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,1,2,-4
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Jerami Grant,grantje01,37.03333333333333,9,21,.429,3,9,.333,6,7,.857,3,4,7,1,3,2,4,5,27,-18
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Josh Jackson,jacksjo02,29.45,6,14,.429,0,5,.000,5,8,.625,2,4,6,3,1,1,1,5,17,-16
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Mason Plumlee,plumlma01,24.816666666666666,0,5,.000,0,1,.000,2,4,.500,5,5,10,2,0,1,3,2,2,-20
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Blake Griffin,griffbl01,16.983333333333334,2,3,.667,2,2,1.000,2,2,1.000,0,5,5,3,1,0,0,1,8,1
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Killian Hayes,hayeski01,16.95,0,4,.000,0,2,.000,0,0,,0,0,0,1,0,0,2,0,0,-9
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Delon Wright,wrighde01,28.016666666666666,2,5,.400,1,2,.500,0,0,,0,1,1,3,0,0,2,1,5,-5
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Derrick Rose,rosede01,26.433333333333334,6,18,.333,1,4,.250,2,2,1.000,1,1,2,7,2,0,2,4,15,8
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Isaiah Stewart,stewais01,23.183333333333334,3,5,.600,0,0,,0,0,,4,3,7,1,0,2,0,2,6,10
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Saddiq Bey,beysa01,15.15,3,9,.333,3,5,.600,2,2,1.000,0,3,3,0,0,0,1,3,11,2
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Svi Mykhailiuk,mykhasv01,11.916666666666666,2,4,.500,2,4,.500,0,0,,0,2,2,0,1,0,0,2,6,0
"Tue, Dec 29, 2020",Little Caesars Arena,Detroit Pistons,Golden State Warriors,Sekou Doumbouya,doumbse01,10.066666666666666,2,4,.500,1,1,1.000,4,4,1.000,1,1,2,0,0,0,0,1,9,-3
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Jayson Tatum,tatumja01,40.45,9,17,.529,1,3,.333,8,10,.800,0,11,11,4,3,0,4,1,27,19
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Jaylen Brown,brownja02,34.36666666666667,7,13,.538,1,2,.500,5,10,.500,0,2,2,2,4,0,1,2,20,-1
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Marcus Smart,smartma01,31.733333333333334,3,10,.300,3,6,.500,8,10,.800,1,0,1,5,1,1,0,1,17,-4
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Tristan Thompson,thomptr01,26.8,5,7,.714,0,0,,4,4,1.000,7,3,10,1,0,0,1,4,14,4
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Daniel Theis,theisda01,23.383333333333333,2,8,.250,0,2,.000,0,0,,1,3,4,1,0,1,1,2,4,-8
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Payton Pritchard,pritcpa01,27.166666666666668,4,8,.500,0,2,.000,2,3,.667,0,5,5,5,1,0,3,1,10,3
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Javonte Green,greenja02,20.983333333333334,3,5,.600,1,3,.333,0,0,,2,1,3,1,0,0,1,0,7,3
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Jeff Teague,teaguje01,19.1,2,7,.286,2,3,.667,0,0,,0,2,2,2,1,1,1,3,6,9
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Robert Williams,williro04,10.8,4,4,1.000,0,0,,0,0,,1,4,5,0,0,0,1,1,8,10
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Grant Williams,willigr01,5.216666666666667,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,3,-10
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Domantas Sabonis,sabondo01,36.733333333333334,5,12,.417,1,2,.500,3,4,.750,2,9,11,8,2,1,2,3,14,-15
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Malcolm Brogdon,brogdma01,34.583333333333336,7,15,.467,3,9,.333,2,2,1.000,1,2,3,7,0,0,2,4,19,0
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Victor Oladipo,oladivi01,34.416666666666664,10,18,.556,2,6,.333,2,2,1.000,0,6,6,6,0,1,2,3,24,5
"Tue, Dec 29, 2020",Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,Myles Turner,turnemy01,31.65,5,9,.556,3,6,.500,3,4,.750,0,6,6,0,2,3,2,3,16,6
