Date,Arena,Visitor_Team,Home_Team,player_team,is_home,opponent,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,adv_TS%,adv_eFG%,adv_3PAr,adv_FTr,adv_ORB%,adv_DRB%,adv_TRB%,adv_AST%,adv_STL%,adv_BLK%,adv_TOV%,adv_USG%,adv_ORtg,adv_DRtg,adv_BPM
"Sun, Dec 27, 2020",Smoothie King Center,San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,False,New Orleans Pelicans,Patty Mills,millspa02,23.1,3,6,0.5,2,4,0.5,2,2,1.0,0,2,2,3,0,0,1,1,10,8.3,11,0.727,0.667,0.667,0.333,0.0,7.4,4.0,19.6,0.0,0.0,12.7,15.2,128.0,105.0,2.7
"Sun, Dec 27, 2020",Smoothie King Center,San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,False,New Orleans Pelicans,Devin Vassell,vassede01,12.15,0,4,0.0,0,2,0.0,0,0,,0,2,2,1,0,0,0,1,0,-1.9,6,0.0,0.0,0.5,0.0,0.0,14.1,7.7,10.4,0.0,0.0,0.0,14.7,15.0,102.0,-15.5
"Sun, Dec 27, 2020",Smoothie King Center,San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,False,New Orleans Pelicans,Trey Lyles,lylestr01,6.066666666666666,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-6,0.0,0.0,1.0,0.0,0.0,28.3,15.4,0.0,0.0,0.0,0.0,7.4,0.0,97.0,-9.9
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Markelle Fultz,fultzma01,29.05,11,21,0.524,2,3,0.667,2,2,1.0,0,2,2,2,1,0,2,1,26,16.3,-11,0.594,0.571,0.143,0.095,0.0,7.0,3.6,17.6,1.7,0.0,8.4,35.3,111.0,116.0,0.1
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Nikola VuÄeviÄ,vucevni01,28.066666666666666,5,11,0.455,1,4,0.25,4,4,1.0,0,8,8,4,2,0,0,2,15,15.7,-11,0.588,0.5,0.364,0.364,0.0,29.1,14.9,24.0,3.5,0.0,0.0,19.5,135.0,105.0,6.8
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Evan Fournier,fournev01,27.833333333333332,4,10,0.4,2,5,0.4,9,10,0.9,1,0,1,2,0,0,1,2,19,13.5,-15,0.66,0.5,0.5,1.0,3.8,0.0,1.9,11.5,0.0,0.0,6.5,23.8,138.0,121.0,-0.1
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Aaron Gordon,gordoaa01,19.8,1,4,0.25,0,1,0.0,2,2,1.0,0,6,6,0,0,0,0,0,4,3.4,-12,0.41,0.25,0.25,0.5,0.0,30.9,15.8,0.0,0.0,0.0,0.0,10.6,94.0,112.0,-9.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Dwayne Bacon,bacondw01,17.266666666666666,2,4,0.5,0,1,0.0,2,2,1.0,0,3,3,0,0,1,1,1,6,4.2,-15,0.615,0.5,0.25,0.5,0.0,17.7,9.1,0.0,0.0,4.3,17.0,14.6,104.0,113.0,-5.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Terrence Ross,rosste01,30.733333333333334,7,15,0.467,4,7,0.571,8,8,1.0,1,0,1,0,1,0,2,4,26,16.4,22,0.702,0.6,0.467,0.533,3.5,0.0,1.7,0.0,1.6,0.0,9.7,28.7,132.0,118.0,1.7
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Michael Carter-Williams,cartemi01,23.116666666666667,3,3,1.0,0,0,,0,0,,1,5,6,3,2,1,2,1,6,9.7,28,1.0,1.0,0.0,0.0,4.6,22.1,13.5,20.2,4.2,3.2,40.0,9.3,128.0,104.0,6.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Khem Birch,birchkh01,19.933333333333334,1,6,0.167,0,0,,4,4,1.0,2,5,7,2,0,1,0,1,6,6.8,18,0.387,0.167,0.0,0.667,10.7,25.6,18.3,13.9,0.0,3.7,0.0,16.7,113.0,111.0,-2.6
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Cole Anthony,anthoco01,18.95,3,9,0.333,0,2,0.0,6,6,1.0,4,3,7,3,0,0,0,1,12,12.3,18,0.515,0.333,0.222,0.667,22.5,16.2,19.3,25.8,0.0,0.0,0.0,26.4,137.0,117.0,3.3
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Chuma Okeke,okekech01,16.2,0,0,,0,0,,0,0,,1,0,1,2,0,0,1,0,0,1.1,-5,,,,,6.6,0.0,3.2,16.0,0.0,0.0,100.0,2.7,101.0,121.0,-5.5
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Gary Clark,clarkga01,9.05,0,2,0.0,0,2,0.0,0,0,,1,2,3,1,0,0,1,1,0,-0.8,18,0.0,0.0,1.0,0.0,11.8,22.6,17.3,14.3,0.0,0.0,33.3,14.2,43.0,115.0,-15.5
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Bradley Beal,bealbr01,39.1,10,29,0.345,0,7,0.0,9,9,1.0,0,5,5,7,0,1,1,1,29,18.4,-1,0.44,0.345,0.241,0.31,0.0,13.6,6.7,24.7,0.0,2.0,2.9,36.0,105.0,124.0,-3.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Deni Avdija,avdijde01,36.18333333333333,4,11,0.364,1,5,0.2,0,0,,2,7,9,3,2,0,1,1,9,9.1,13,0.409,0.409,0.455,0.0,5.6,20.6,13.0,9.5,2.7,0.0,8.3,13.8,98.0,118.0,-3.4
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Thomas Bryant,bryanth01,32.45,8,15,0.533,0,2,0.0,0,0,,4,3,7,5,1,1,1,5,16,14.6,1,0.533,0.533,0.133,0.0,12.6,9.9,11.3,21.0,1.5,2.5,6.3,20.5,122.0,122.0,0.4
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Raul Neto,netora01,32.21666666666667,10,17,0.588,2,8,0.25,0,0,,2,2,4,5,3,0,2,2,22,19.8,1,0.647,0.647,0.471,0.0,6.3,6.6,6.5,23.2,4.5,0.0,10.5,24.5,126.0,118.0,7.4
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Isaac Bonga,bongais01,18.1,2,2,1.0,2,2,1.0,0,0,,1,6,7,1,0,1,0,2,6,8.5,20,1.5,1.5,1.0,0.0,5.6,35.4,20.2,6.4,0.0,4.4,0.0,4.6,271.0,116.0,9.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Troy Brown Jr.,browntr01,23.983333333333334,5,7,0.714,2,4,0.5,0,0,,2,3,5,1,0,0,2,4,12,8.5,-24,0.857,0.857,0.571,0.0,8.5,13.3,10.9,5.4,0.0,0.0,22.2,15.6,129.0,126.0,-1.4
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,DÄvis BertÄns,bertada01,19.366666666666667,1,4,0.25,1,4,0.25,2,3,0.667,0,2,2,1,0,1,1,3,5,2.0,-14,0.47,0.375,1.0,0.75,0.0,11.0,5.4,5.6,0.0,4.1,15.8,13.5,91.0,124.0,-9.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Ish Smith,smithis01,15.783333333333333,2,5,0.4,0,0,,0,0,,0,3,3,4,0,0,1,3,4,2.8,-8,0.4,0.4,0.0,0.0,0.0,20.3,9.9,29.7,0.0,0.0,16.7,15.8,95.0,124.0,-9.1
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Robin Lopez,lopezro01,15.55,4,6,0.667,0,0,,0,1,0.0,2,3,5,0,0,0,2,2,8,4.5,-8,0.621,0.667,0.0,0.167,13.1,20.6,16.8,0.0,0.0,0.0,23.7,22.5,96.0,124.0,-10.0
"Sun, Dec 27, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Jerome Robinson,robinje01,7.266666666666667,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,2,3,2,-1.5,-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,17.1,47.0,130.0,-23.4
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Kevin Durant,duranke01,36.35,9,15,0.6,5,7,0.714,6,9,0.667,0,3,3,4,0,1,3,3,29,21.1,7,0.765,0.767,0.467,0.6,0.0,7.5,4.0,22.9,0.0,2.1,13.7,25.9,129.0,107.0,10.5
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Kyrie Irving,irvinky01,36.35,10,17,0.588,3,8,0.375,2,2,1.0,0,3,3,6,1,0,4,1,25,18.8,7,0.699,0.676,0.471,0.118,0.0,7.5,4.0,36.4,1.3,0.0,18.3,25.8,117.0,106.0,6.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Joe Harris,harrijo01,32.31666666666667,5,12,0.417,3,7,0.429,0,0,,0,2,2,1,0,0,3,2,13,4.1,2,0.542,0.542,0.583,0.0,0.0,5.6,3.0,5.4,0.0,0.0,20.0,19.9,81.0,110.0,-5.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,DeAndre Jordan,jordade01,18.966666666666665,0,2,0.0,0,0,,1,2,0.5,1,11,12,2,0,1,2,3,1,2.1,2,0.174,0.0,0.0,1.0,5.6,52.5,31.0,14.5,0.0,4.1,41.0,11.0,56.0,91.0,-4.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Spencer Dinwiddie,dinwisp01,15.183333333333334,2,4,0.5,1,2,0.5,0,0,,0,4,4,3,0,0,0,0,5,6.3,2,0.625,0.625,0.5,0.0,0.0,23.9,12.9,33.1,0.0,0.0,0.0,11.3,144.0,104.0,7.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Caris LeVert,leverca01,25.816666666666666,4,12,0.333,2,7,0.286,0,0,,1,4,5,4,1,1,0,0,10,9.6,-12,0.417,0.417,0.583,0.0,4.1,14.0,9.5,27.0,1.8,3.0,0.0,19.9,101.0,101.0,4.7
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Jarrett Allen,allenja01,25.35,1,2,0.5,0,0,,6,8,0.75,4,10,14,1,0,1,2,1,8,11.0,-3,0.725,0.5,0.0,4.0,16.8,35.7,27.0,5.7,0.0,3.1,26.6,12.7,133.0,98.0,2.4
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Landry Shamet,shamela01,13.3,0,9,0.0,0,8,0.0,0,0,,0,1,1,0,0,0,3,2,0,-9.8,-4,0.0,0.0,0.889,0.0,0.0,6.8,3.7,0.0,0.0,0.0,25.0,38.7,0.0,109.0,-43.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Jeff Green,greenje02,12.716666666666667,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,-5,,,,,0.0,0.0,0.0,21.6,0.0,0.0,,0.0,249.0,111.0,-0.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,TimothÃ© Luwawu-Cabarrot,luwawti01,12.0,4,4,1.0,3,3,1.0,0,0,,0,0,0,0,1,0,1,2,11,9.0,3,1.375,1.375,0.75,0.0,0.0,0.0,0.0,0.0,3.9,0.0,20.0,17.9,158.0,102.0,22.0
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Brooklyn Nets,False,Charlotte Hornets,Taurean Prince,princta02,11.65,0,5,0.0,0,5,0.0,2,4,0.5,0,2,2,0,1,1,1,2,2,-1.8,-9,0.148,0.0,1.0,0.8,0.0,15.5,8.4,0.0,4.0,6.6,12.9,28.5,28.0,92.0,-17.7
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Gordon Hayward,haywago01,35.583333333333336,12,20,0.6,2,3,0.667,2,2,1.0,1,5,6,7,1,0,0,1,28,26.5,1,0.67,0.65,0.15,0.1,2.5,15.0,8.3,35.2,1.3,0.0,0.0,24.4,142.0,103.0,14.3
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Devonte' Graham,grahade01,35.483333333333334,5,15,0.333,3,9,0.333,0,0,,0,8,8,3,2,0,0,3,13,9.8,14,0.433,0.433,0.6,0.0,0.0,24.0,11.0,11.2,2.6,0.0,0.0,17.6,96.0,99.0,-1.5
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,P.J. Washington,washipj01,34.583333333333336,6,16,0.375,0,2,0.0,2,6,0.333,6,6,12,5,2,0,3,5,14,10.1,7,0.376,0.375,0.125,0.375,15.7,18.5,17.0,20.0,2.7,0.0,13.9,26.0,88.0,99.0,-3.6
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Terry Rozier,roziete01,30.45,7,14,0.5,1,7,0.143,4,5,0.8,0,4,4,5,0,0,2,1,19,13.9,-8,0.586,0.536,0.5,0.357,0.0,14.0,6.4,24.7,0.0,0.0,11.0,24.8,112.0,107.0,1.8
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Bismack Biyombo,biyombi01,29.633333333333333,5,6,0.833,0,0,,2,4,0.5,4,2,6,1,0,1,1,5,12,10.8,-3,0.773,0.833,0.0,0.667,12.2,7.2,9.9,4.6,0.0,4.6,11.4,12.3,141.0,105.0,-0.2
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Miles Bridges,bridgmi02,27.7,4,9,0.444,2,5,0.4,0,0,,0,4,4,3,1,2,2,3,10,7.8,2,0.556,0.556,0.556,0.0,0.0,15.4,7.1,14.4,1.7,9.9,18.2,16.5,93.0,97.0,1.8
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,LaMelo Ball,ballla01,20.016666666666666,2,6,0.333,2,3,0.667,0,0,,0,5,5,5,1,0,3,4,6,4.0,-4,0.5,0.5,0.5,0.0,0.0,26.6,12.2,31.4,2.3,0.0,33.3,18.7,82.0,98.0,-3.4
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Cody Martin,martico01,17.716666666666665,2,6,0.333,0,3,0.0,0,0,,2,4,6,4,0,0,1,1,4,4.6,5,0.333,0.333,0.5,0.0,10.2,24.1,16.6,28.8,0.0,0.0,14.3,16.4,94.0,105.0,-1.8
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Caleb Martin,martica02,4.75,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,1,0,-0.1,-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,8.8,0.0,85.0,-6.5
"Sun, Dec 27, 2020",Spectrum Center,Brooklyn Nets,Charlotte Hornets,Charlotte Hornets,True,Brooklyn Nets,Jalen McDaniels,mcdanja01,4.083333333333333,0,3,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,1,0,-0.8,-2,0.0,0.0,0.333,0.0,0.0,26.1,12.0,54.7,0.0,0.0,0.0,30.5,39.0,104.0,-15.9
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Larry Nance Jr.,nancela02,35.36666666666667,5,6,0.833,3,4,0.75,0,0,,1,3,4,5,2,0,4,3,13,12.7,21,1.083,1.083,0.667,0.0,3.2,9.7,6.5,16.5,2.7,0.0,40.0,11.9,122.0,97.0,5.1
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Collin Sexton,sextoco01,29.333333333333332,8,15,0.533,1,2,0.5,5,6,0.833,0,3,3,3,1,0,1,1,22,16.9,9,0.624,0.567,0.133,0.4,0.0,11.7,5.8,14.1,1.6,0.0,5.4,26.7,127.0,99.0,2.7
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Darius Garland,garlada01,28.933333333333334,7,15,0.467,0,3,0.0,0,0,,0,0,0,7,2,0,2,2,14,10.4,21,0.467,0.467,0.2,0.0,0.0,0.0,0.0,31.9,3.3,0.0,11.8,24.7,102.0,98.0,-3.2
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Andre Drummond,drumman01,25.666666666666668,11,18,0.611,0,0,,2,4,0.5,6,8,14,3,3,2,1,1,24,26.7,27,0.607,0.611,0.0,0.222,26.7,35.6,31.2,20.5,5.6,8.9,4.8,34.0,130.0,79.0,15.4
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Kevin Love,loveke01,8.833333333333334,2,6,0.333,0,1,0.0,0,0,,1,2,3,2,1,0,0,0,4,4.3,2,0.333,0.333,0.167,0.0,12.9,25.9,19.4,29.3,5.4,0.0,0.0,28.6,98.0,87.0,2.3
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,DantÃ© Exum,exumda01,23.083333333333332,3,5,0.6,0,1,0.0,0,0,,1,3,4,6,2,0,1,5,6,8.5,29,0.6,0.6,0.2,0.0,5.0,14.9,9.9,29.9,4.1,0.0,16.7,10.9,133.0,92.0,4.8
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Cedi Osman,osmande01,21.766666666666666,5,8,0.625,2,4,0.5,2,2,1.0,0,2,2,2,1,1,1,4,14,11.5,20,0.788,0.75,0.5,0.25,0.0,10.5,5.3,11.9,2.2,5.3,10.1,19.1,143.0,95.0,6.9
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Damyean Dotson,dotsoda01,19.7,2,5,0.4,1,3,0.333,0,0,,0,1,1,1,1,0,2,0,5,2.3,5,0.5,0.5,0.6,0.0,0.0,5.8,2.9,5.6,2.4,0.0,28.6,15.0,74.0,99.0,-6.6
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,JaVale McGee,mcgeeja01,16.433333333333334,2,6,0.333,1,2,0.5,2,2,1.0,0,6,6,2,0,2,2,2,7,5.4,0,0.509,0.417,0.333,0.333,0.0,41.7,20.9,13.9,0.0,13.9,22.5,22.7,91.0,88.0,-1.0
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Dean Wade,wadede01,14.416666666666666,1,4,0.25,1,3,0.333,0,0,,1,3,4,0,0,1,1,2,3,1.1,-7,0.375,0.375,0.75,0.0,7.9,23.8,15.9,0.0,0.0,7.9,20.0,14.6,74.0,95.0,-8.9
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Marques Bolden,boldema01,5.9,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,200.0,106.0,0.1
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Thon Maker,makerth01,5.9,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,1,2,2,0.9,-3,1.0,1.0,0.0,0.0,19.4,19.4,19.4,0.0,0.0,0.0,50.0,14.3,99.0,100.0,-11.5
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Cleveland Cavaliers,True,Philadelphia 76ers,Lamar Stevens,stevela01,4.666666666666667,0,1,0.0,0,0,,2,2,1.0,0,2,2,0,0,0,0,0,2,1.9,-1,0.532,0.0,0.0,2.0,0.0,49.0,24.5,0.0,0.0,0.0,0.0,17.0,127.0,94.0,-3.3
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Ben Simmons,simmobe01,28.433333333333334,5,8,0.625,0,0,,5,7,0.714,0,6,6,4,2,2,6,2,15,11.8,-21,0.677,0.625,0.0,0.875,0.0,24.1,12.1,27.5,3.4,5.0,35.1,26.3,92.0,109.0,0.3
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Tobias Harris,harrito02,28.35,5,10,0.5,4,6,0.667,2,2,1.0,0,9,9,5,3,0,3,1,16,16.8,-16,0.735,0.7,0.6,0.2,0.0,36.3,18.1,34.5,5.1,0.0,21.6,21.4,117.0,107.0,11.7
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Seth Curry,curryse01,24.433333333333334,2,7,0.286,2,5,0.4,2,2,1.0,0,1,1,4,0,0,2,2,8,4.2,-7,0.508,0.429,0.714,0.286,0.0,4.7,2.3,27.0,0.0,0.0,20.2,17.7,97.0,125.0,-6.5
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Danny Green,greenda02,17.5,1,2,0.5,0,1,0.0,2,2,1.0,1,2,3,1,0,1,1,1,4,4.3,-4,0.694,0.5,0.5,1.0,6.5,13.1,9.8,9.1,0.0,4.0,25.8,9.7,120.0,120.0,-2.6
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Dwight Howard,howardw01,15.0,4,4,1.0,0,0,,1,2,0.5,1,2,3,0,0,0,3,4,9,4.1,-14,0.922,1.0,0.0,0.5,7.6,15.2,11.4,0.0,0.0,0.0,38.1,23.0,92.0,122.0,-8.8
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Shake Milton,miltosh01,22.483333333333334,2,6,0.333,1,3,0.333,1,2,0.5,0,1,1,2,0,0,1,2,6,2.1,-22,0.436,0.417,0.5,0.333,0.0,5.1,2.5,14.9,0.0,0.0,12.7,15.3,86.0,124.0,-10.2
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Tyrese Maxey,maxeyty01,21.666666666666668,3,8,0.375,0,2,0.0,0,0,,0,0,0,1,1,0,1,1,6,1.9,-14,0.375,0.375,0.25,0.0,0.0,0.0,0.0,8.4,2.2,0.0,11.1,18.2,71.0,121.0,-10.7
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Mike Scott,scottmi01,18.616666666666667,4,8,0.5,3,7,0.429,1,2,0.5,2,1,3,0,1,0,3,2,12,6.5,-8,0.676,0.688,0.875,0.25,12.3,6.1,9.2,0.0,2.6,0.0,25.3,27.9,92.0,119.0,-1.1
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Tony Bradley,bradlto01,17.416666666666668,2,7,0.286,0,0,,0,1,0.0,4,4,8,1,0,2,0,2,4,4.8,-5,0.269,0.286,0.0,0.143,26.2,26.2,26.2,10.0,0.0,8.1,0.0,18.7,87.0,113.0,-7.0
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Furkan Korkmaz,korkmfu01,16.666666666666668,1,8,0.125,0,5,0.0,2,2,1.0,0,2,2,2,1,0,1,0,4,0.8,-23,0.225,0.125,0.625,0.25,0.0,13.7,6.9,19.1,2.9,0.0,10.1,25.9,56.0,116.0,-13.6
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Matisse Thybulle,thybuma01,8.233333333333333,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-4,0.0,0.0,1.0,0.0,0.0,13.9,6.9,0.0,0.0,0.0,0.0,5.3,0.0,122.0,-14.2
"Sun, Dec 27, 2020",Rocket Mortgage Fieldhouse,Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,False,Cleveland Cavaliers,Dakota Mathias,mathida01,7.066666666666666,3,6,0.5,2,4,0.5,0,0,,0,1,1,2,0,0,0,0,8,6.7,6,0.667,0.667,0.667,0.0,0.0,16.2,8.1,100.0,0.0,0.0,0.0,37.2,134.0,122.0,21.5
